Flight_ID,Scheduled_DateTime,Airport_Capacity,Hour,Minute,DayOfWeek,Month,DayOfYear,Flight_Type_Arrival,Flight_Type_Departure,City_Chicago,City_Dubai,City_London,City_Los Angeles,City_Mumbai,City_New York,City_Paris,City_Singapore,City_Sydney,City_Tokyo,Airport_Changi Airport,Airport_Charles de Gaulle Airport,Airport_Chhatrapati Shivaji Maharaj International Airport,Airport_Dubai International Airport,Airport_Heathrow Airport,Airport_JFK International Airport,Airport_LAX International Airport,Airport_Narita International Airport,Airport_O'Hare International Airport,Airport_Sydney Kingsford Smith Airport,Weather_Condition_Cloudy,Weather_Condition_Dust Storm,Weather_Condition_Foggy,Weather_Condition_Freezing Rain,Weather_Condition_Hail,Weather_Condition_Hurricane,Weather_Condition_Rainy,Weather_Condition_Snowy,Weather_Condition_Stormy,Weather_Condition_Sunny,Weather_Condition_Thunderstorm,Weather_Condition_Tornado,Weather_Condition_Windy,Target_Scaled_Delay,Is_Delayed,Original_Delayed_Time_Minutes
B6472BDA,2025-02-12 06:52:00,1.4356804206941591,-0.8071244037552622,1.2847670218918703,-0.4933479508832656,-1.3234494408647082,-1.338678099993211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558026407227241,1,512
4B6F4098,2025-01-20 09:03:00,0.07919571551620315,-0.37335757145513204,-1.5155098348907587,-1.490312588416388,-1.6148490139022729,-1.5577146558869925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3842946490618485,1,553
1E0571D8,2025-07-04 16:10:00,-0.3423108312905063,0.6387650372451716,-1.1154702839218118,0.5036166866498567,0.13354842432311606,0.013634549437962107,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6740792216817234,1,970
CD535470,2025-10-21 13:11:00,-0.11239816939593752,0.20499820494504145,-1.0583217766405335,-0.9918302696498268,1.0077471434358105,1.0516773578041443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7164697706740792,1,1031
7902620A,2025-10-05 21:19:00,-0.08940690320648065,1.3617097577453885,-0.6011337183903085,1.500581324182979,1.0077471434358105,0.8993041015302093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8957609451007644,1,1289
E63079EE,2025-02-09 22:45:00,0.8532350105612514,1.506298701845432,0.8847274709229233,1.500581324182979,-1.3234494408647082,-1.3672480855445739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11466296038915913,1,165
2FB73400,2025-10-06 22:42:00,-0.8097999104761295,1.506298701845432,0.7132819490790888,-1.490312588416388,1.0077471434358105,0.9088274300473302,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812369701181376,1,1412
2B0B34DD,2025-01-22 13:40:00,-1.0703675939566408,0.20499820494504145,0.5989849345165326,-0.4933479508832656,-1.6148490139022729,-1.5386679988527507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6323835997220292,1,910
F7F981CD,2025-10-21 09:44:00,-1.5991667163141492,-0.37335757145513204,0.8275789636416451,-0.9918302696498268,1.0077471434358105,1.0516773578041443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143154968728284,1,884
62BD7D4E,2025-11-06 21:59:00,0.025549427740803755,1.3617097577453885,1.6848065728608173,0.005134367883295568,1.2991467164733754,1.2040506140780793,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04100069492703266,1,59
0D736421,2025-04-02 04:02:00,1.2210952695925614,-1.096302291955349,-1.5726583421720368,-0.4933479508832656,-0.7406502947895784,-0.8720350026542851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.334954829742877,1,482
100A4E20,2025-06-18 11:06:00,-1.2772889896617527,-0.0841796832550453,-1.3440643130469243,-0.4933479508832656,-0.15785114871444875,-0.1387387068359729,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5670604586518415,1,816
69EC153B,2025-01-18 01:10:00,1.129130204834734,-1.5300691242554791,-1.1154702839218118,1.0020990054164178,-1.6148490139022729,-1.5767613129212346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09034051424600417,1,130
97C95941,2025-04-20 12:50:00,-0.04342437082756689,0.060409260844998085,1.170470007329314,1.500581324182979,-0.7406502947895784,-0.7006150893461082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559416261292565,1,800
4DA81E61,2025-01-23 18:47:00,0.7152874134245102,0.9279429254452584,0.9990244854854795,0.005134367883295568,-1.6148490139022729,-1.5291446703356297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9082696316886727,1,1307
36888FB2,2025-07-17 00:17:00,0.47004724073697013,-1.6746580683555223,-0.7154307329528647,0.005134367883295568,0.13354842432311606,0.1374378201605343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22029186935371786,1,317
2BBDB0F5,2025-01-11 05:18:00,-1.3079440112476952,-0.9517133478553056,-0.6582822256715866,1.0020990054164178,-1.6148490139022729,-1.643424612541081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2522585128561501,1,363
0933B75C,2025-07-05 23:01:00,0.883890032147194,1.6508876459454753,-1.629806849453315,1.0020990054164178,0.13354842432311606,0.023157877955083044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9909659485753995,1,1426
AAD42AA9,2025-07-29 09:56:00,0.8379074997682802,-0.37335757145513204,1.5133610510169828,-0.9918302696498268,0.13354842432311606,0.25171776236598553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6226546212647672,1,896
DDB10321,2025-01-09 14:22:00,-1.315607766644181,0.3495871490450848,-0.42968819654647405,0.005134367883295568,-1.6148490139022729,-1.662471269575323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198749131341209,1,892
8E216C78,2025-06-09 16:28:00,0.6616411256491108,0.6387650372451716,-0.08679715285880517,-1.490312588416388,-0.15785114871444875,-0.22444866349006135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8116747741487144,1,1168
0A43AD4F,2025-12-20 01:50:00,0.615658593270197,-1.5300691242554791,1.170470007329314,1.0020990054164178,1.5905462895109401,1.6230770688314005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10771369006254343,1,155
25B8ACFC,2025-03-31 05:23:00,1.4356804206941591,-0.9517133478553056,-0.3725396892651959,-1.490312588416388,-1.0320498678271433,-0.8910816596885269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3912439193884642,1,563
1EFE211C,2025-03-30 15:04:00,0.38574593137562824,0.4941760931451282,-1.4583613276094807,1.500581324182979,-1.0320498678271433,-0.9006049882056479,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6282140375260598,1,904
BAE7514A,2025-02-22 18:07:00,-1.4458916083844366,0.9279429254452584,-1.2869158057656462,1.0020990054164178,-1.3234494408647082,-1.2434448148220016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9221681723419041,1,1327
AD213D81,2025-07-31 20:28:00,0.9988463630944784,1.217120813645345,-0.08679715285880517,0.005134367883295568,0.13354842432311606,0.27076441940022744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8533703961084086,1,1228
F9DE1F49,2025-12-26 22:00:00,-0.5415684715991326,1.506298701845432,-1.6869553567345932,0.5036166866498567,1.5905462895109401,1.680217039934126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08339124391938846,1,120
A50DDF21,2025-09-15 03:32:00,1.0141738738874495,-1.2408912360553923,0.14179687626630738,-1.490312588416388,0.7163475703982457,0.7088375311877906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1890201528839472,1,272
34AED7F6,2025-04-19 17:22:00,-1.2619614788687816,0.783353981345215,-0.42968819654647405,1.0020990054164178,-0.7406502947895784,-0.7101384178632292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310632383599722,1,1052
22A853EE,2025-11-27 23:36:00,-0.05108812622405251,1.6508876459454753,0.37039090539141994,0.005134367883295568,1.2991467164733754,1.404040512937619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01459346768589298,1,21
C4D5C524,2025-06-08 06:23:00,0.6922961472350533,-0.8071244037552622,-0.3725396892651959,1.500581324182979,-0.15785114871444875,-0.23397199200718227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731063238359972,1,393
AB98FB70,2025-01-11 04:23:00,-0.6948435795288451,-1.096302291955349,-0.3725396892651959,1.0020990054164178,-1.6148490139022729,-1.643424612541081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18971507991660874,1,273
23C2F8A8,2025-03-02 23:19:00,-0.986066284595299,1.6508876459454753,-0.6011337183903085,1.500581324182979,-1.0320498678271433,-1.1672581866850342,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930507296733843,1,1429
0F3EC71A,2025-01-31 10:33:00,-0.02809686003459563,-0.22876862735508868,0.19894538354758554,0.5036166866498567,-1.6148490139022729,-1.4529580421986623,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48158443363446835,1,693
786B7C07,2025-03-17 06:52:00,-0.3116558097045638,-0.8071244037552622,1.2847670218918703,-1.490312588416388,-1.0320498678271433,-1.0244082589282202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39054899235580265,1,562
D0236F4E,2025-06-15 20:43:00,-0.9937300399917846,1.217120813645345,0.770430456360367,1.500581324182979,-0.15785114871444875,-0.1673086923873357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8950660180681028,1,1288
AF5E2621,2025-12-13 09:16:00,0.8379074997682802,-0.37335757145513204,-0.7725792402341429,1.0020990054164178,1.5905462895109401,1.556413769211554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45587213342599026,1,656
85A8042D,2025-10-06 13:43:00,-0.03576061543108126,0.20499820494504145,0.770430456360367,-1.490312588416388,1.0077471434358105,0.9088274300473302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7387074357192495,1,1063
98F95BBC,2025-02-26 08:02:00,1.2900690681609321,-0.5179465155551755,-1.5726583421720368,-0.4933479508832656,-1.3234494408647082,-1.2053515007535178,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36970118137595553,1,532
58A86FDF,2025-02-26 04:16:00,-0.8481186874585577,-1.096302291955349,-0.7725792402341429,-0.4933479508832656,-1.3234494408647082,-1.2053515007535178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19874913134120917,1,286
C3027746,2025-09-23 22:42:00,-0.36530209747996323,1.506298701845432,0.7132819490790888,-0.9918302696498268,0.7163475703982457,0.785024159324758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9777623349548297,1,1407
A5DABCFB,2025-12-02 14:47:00,-1.0013937953882703,0.3495871490450848,0.9990244854854795,-0.9918302696498268,1.5905462895109401,1.4516571555232236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511466296038916,1,937
B818802D,2025-01-08 16:58:00,-0.7714811334937014,0.6387650372451716,1.6276580655795392,-0.4933479508832656,-1.6148490139022729,-1.6719945980924438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7387074357192495,1,1063
A9D95F27,2025-11-09 06:28:00,-1.0780313493531264,-0.8071244037552622,-0.08679715285880517,1.500581324182979,1.2991467164733754,1.2326205996294421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37387074357192496,1,538
E60A5BE4,2025-06-04 04:11:00,-0.6948435795288451,-1.096302291955349,-1.0583217766405335,-0.4933479508832656,-0.15785114871444875,-0.27206530607566604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2995135510771369,1,431
081D9941,2025-11-21 02:29:00,-0.7101710903218165,-1.3854801801554357,-0.029648645577527034,0.5036166866498567,1.2991467164733754,1.3469005418348934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17303683113273105,1,249
CE354B7A,2025-02-27 05:55:00,1.0831476724558202,-0.9517133478553056,1.4562125437357047,0.005134367883295568,-1.3234494408647082,-1.195828172236397,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4134815844336345,1,595
811C82BD,2025-11-25 08:52:00,-1.4152365867984942,-0.5179465155551755,1.2847670218918703,-0.9918302696498268,1.2991467164733754,1.3849938559033772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43919388464211256,1,632
D2593FD1,2025-10-17 10:13:00,1.2594140465749897,-0.22876862735508868,-0.9440247620779774,0.5036166866498567,1.0077471434358105,1.0135840437356605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954829742876998,1,713
AF8B1320,2025-12-30 07:32:00,0.04087693853377501,-0.6625354596552188,0.14179687626630738,-0.9918302696498268,1.5905462895109401,1.71831035400261,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225851285615011,1,752
270ADF42,2025-04-21 12:24:00,0.7612699458034239,0.060409260844998085,-0.31539118198391775,-1.490312588416388,-0.7406502947895784,-0.6910917608289873,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5482974287699791,1,789
3C9C292A,2025-05-16 17:58:00,0.7382786796139671,0.783353981345215,1.6276580655795392,0.5036166866498567,-0.4492507217520136,-0.45300854790096384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838776928422515,1,1128
30408F6E,2025-04-15 17:33:00,-0.3423108312905063,0.783353981345215,0.19894538354758554,-0.9918302696498268,-0.7406502947895784,-0.7482317319317129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387074357192495,1,1063
BE74C5A2,2025-06-13 05:21:00,-0.7791448888901871,-0.9517133478553056,-0.4868367038277522,0.5036166866498567,-0.15785114871444875,-0.18635534942157758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3481584433634468,1,501
5FA7D2CB,2025-04-01 15:42:00,-0.37296585287644884,0.4941760931451282,0.7132819490790888,-0.9918302696498268,-0.7406502947895784,-0.881558331171406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6858929812369701,1,987
F80F4668,2025-03-17 10:41:00,0.9605275861120502,-0.22876862735508868,0.6561334417978106,-1.490312588416388,-1.0320498678271433,-1.0244082589282202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539263377345379,1,941
155E0CC8,2025-06-16 23:50:00,-0.595214759374532,1.6508876459454753,1.170470007329314,-1.490312588416388,-0.15785114871444875,-0.15778536387021477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09728978457261987,1,140
E5F61805,2025-10-19 11:59:00,-1.5685116947282065,-0.0841796832550453,1.6848065728608173,1.500581324182979,1.0077471434358105,1.0326307007699025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830437804030577,1,839
